state,county,population,Discourse,expected Discourse,relative Discourse
Louisiana,Lafourche Parish,97557,2814,3703.364825372192,-0.2401504759344929
Louisiana,LaSalle Parish,14791,1040,2554.062033882889,-0.5928055050335215
Louisiana,Lincoln Parish,48396,2001,3215.30070744944,-0.3776631854793739
Louisiana,Livingston Parish,142282,4207,3990.219042777579,0.05432808447315725
Louisiana,Madison Parish,10017,1648,2372.202259415311,-0.30528689387295704
Louisiana,Morehouse Parish,25629,1522,2871.1985257394845,-0.46990778019851315
Louisiana,Natchitoches Parish,37515,1703,3071.472016342302,-0.44554272643901954
Louisiana,New Orleans,383997,1724,4587.523456295031,-0.6241981067945679
Louisiana,Ouachita Parish,160368,2912,4095.3829377629895,-0.28895538115646535
Louisiana,Plaquemines Parish,23515,1281,2801.2135012727076,-0.542698191545204
Louisiana,Pointe Coupee Parish,20758,1280,2732.9869724172795,-0.5316479687175888
Louisiana,Rapides Parish,130023,3798,3882.945585900572,-0.02187658416049387
Louisiana,Red River Parish,7620,1775,2304.3216467030043,-0.22970822995147025
Louisiana,Richland Parish,20043,1083,2725.8606381800173,-0.6026942886107745
Louisiana,Sabine Parish,22155,2368,2773.63530179832,-0.1462468052434008
Louisiana,St. Bernard Parish,43764,532,3167.416919420237,-0.8320397934549844
Louisiana,St. Charles Parish,52549,1840,3257.530228775698,-0.4351548962627614
Louisiana,St. Helena Parish,10920,0,2415.414168918834,-1.0
Louisiana,St. James Parish,20192,1424,2727.1621721171873,-0.4778455001469527
Louisiana,St. John the Baptist Parish,42477,701,3154.2389468576253,-0.7777593860800041
Louisiana,St. Landry Parish,82540,1645,3573.7339518129934,-0.5396971284990384
Louisiana,St. Martin Parish,51767,0,3251.359801021744,-1.0
Louisiana,St. Mary Parish,49406,0,3230.0259004050827,-1.0
Louisiana,St. Tammany Parish,264570,2329,4386.349894345174,-0.46903460597101093
Louisiana,Tangipahoa Parish,133157,3034,3894.181905306925,-0.2208889893239665
Louisiana,Tensas Parish,4147,1141,1831.7804754210215,-0.3771087664105878
Louisiana,Terrebonne Parish,109580,2541,3773.933436545158,-0.3266971867086891
Louisiana,Union Parish,21107,1348,2740.4574997317623,-0.5081113280786353
Louisiana,Vermilion Parish,57359,2663,3298.1952971088253,-0.1925887462351405
Louisiana,Vernon Parish,48750,3209,3226.4351841903763,-0.005403853849539322
Louisiana,Washington Parish,45463,2688,3196.251259618836,-0.15901480150826644
Louisiana,Webster Parish,36967,2156,3058.343458086128,-0.2950432057264108
Louisiana,West Baton Rouge Parish,27199,1325,2894.2155123389875,-0.542190277693181
Louisiana,West Carroll Parish,9751,0,2367.5832382937706,-1.0
Louisiana,West Feliciana Parish,15310,972,2564.4881341357336,-0.6209769945659831
Louisiana,Winn Parish,13755,1233,2524.14492032652,-0.5115177460411027
Maine,Androscoggin County,111139,2607,3772.4097068371366,-0.30892978159952816
Maine,Aroostook County,67105,5489,3439.4795690498,0.5958809726311025
Maine,Cumberland County,303069,6856,4464.581425521334,0.5356422801045494
Maine,Franklin County,29456,4498,2933.6906256116745,0.5332223380105621
Maine,Hancock County,55478,3562,3274.375924247312,0.08784088400564598
Maine,Kennebec County,123642,3031,3852.12850992696,-0.21316228360785636
Maine,Knox County,40607,5367,3135.6727854202823,0.7115944064554705
Maine,Lincoln County,35237,4120,3022.308993708847,0.3631961551833633
Maine,Oxford County,57777,3741,3302.5532454459685,0.13275993510736714
Maine,Penobscot County,152199,3436,4070.689063371,-0.1559168616149238
Maine,Piscataquis County,16800,2048,2630.2441768315953,-0.22136506639203715
Maine,Sagadahoc County,36699,2649,3055.127921815483,-0.13293319697531528
Maine,Somerset County,50477,5105,3249.1622839835595,0.5711742147090092
Maine,Waldo County,39607,4461,3116.33838272072,0.4314876794943311
Maine,Washington County,31095,1877,2959.5030601750886,-0.36577190094577783
Maine,York County,211972,5026,4208.372249947224,0.19428598552873488
Maryland,Allegany County,68106,4425,3449.573437765029,0.2827672985756023
Maryland,Anne Arundel County,588261,6342,4807.948326064666,0.3190657573458084
Maryland,Baltimore County,854535,6087,4961.97646393337,0.22672891422278563
Maryland,Calvert County,92783,4947,3679.4690714507506,0.34448745292740945
Maryland,Caroline County,33293,2800,2994.598967216538,-0.06498331474328145
Maryland,Carroll County,172891,4528,4070.806478207773,0.11231030613705627
Maryland,Cecil County,103725,5919,3730.6062336643317,0.5866054011779612
Maryland,Charles County,166617,5633,4101.070976173529,0.37354365060412226
Maryland,Dorchester County,32531,3304,2984.088526653997,0.10720575830393128
Maryland,Frederick County,271717,5616,4403.201655511775,0.2754355669743369
Maryland,Garrett County,28806,3098,2931.827231710326,0.05667890880211743
Maryland,Harford County,260924,5691,4352.587732576633,0.30749805624964555
Maryland,Howard County,332317,5607,4493.459116168431,0.24781373437332715
Maryland,Kent County,19198,3945,2695.185225187422,0.46372129200347134
Maryland,Montgomery County,1062061,4872,4923.782413787965,-0.010516795714400373
Maryland,Prince George's County,967201,4342,4991.819469022406,-0.13017687699945335
Maryland,Queen Anne's County,49874,2564,3239.8259554288334,-0.20859946328177958
Maryland,St. Mary's County,113777,1135,3787.457131437871,-0.7003266411706925
Maryland,Somerset County,24620,2409,2838.818279039293,-0.1514074649345823
Maryland,Talbot County,37526,2887,3071.047957760593,-0.05993001747025814
Maryland,Washington County,154705,5577,4078.7762321756586,0.36732188346237726
Maryland,Wicomico County,103588,4338,3729.1512878238964,0.1632673670719834
Maryland,Worcester County,52460,3780,3257.3719669996262,0.1604446892449215
Maryland,Baltimore,585708,0,4800.465250813186,-1.0
Massachusetts,Barnstable County,228996,2545,4281.2912225873915,-0.4055531689661762
Massachusetts,Berkshire County,129026,2454,3871.932493925352,-0.36620795846775134
Massachusetts,Bristol County,579200,2931,4786.588621931916,-0.38766411080946034
Massachusetts,Dukes County,20600,577,2730.1551699524207,-0.7886567011463838
Massachusetts,Essex County,809829,3175,4936.110058489675,-0.35678095456172426
Massachusetts,Franklin County,71029,1673,3463.5795291847917,-0.516973701367912
Massachusetts,Hampden County,465825,2727,4692.731631715324,-0.41888856767988547
Massachusetts,Hampshire County,162308,2327,4087.7267510789484,-0.4307349434778651
Massachusetts,Middlesex County,1632002,3629,5190.5566511113,-0.30084570038879554
Massachusetts,Nantucket,14255,0,2540.281286422747,-1.0
Massachusetts,Norfolk County,725981,3057,4862.236219054802,-0.37127694701055314
Massachusetts,Plymouth County,530819,2488,4767.578450524832,-0.47814178081828695
Massachusetts,Suffolk County,797936,2491,4945.145027453919,-0.4962736206580926
Massachusetts,Worcester County,862111,2324,4963.5906916680315,-0.5317905636536255
Michigan,Alcona County,10167,2547,2382.5348083562913,0.06902950213649686
Michigan,Alger County,8842,1358,2329.28745648696,-0.41698908985319455
Michigan,Allegan County,120502,3323,3829.382998990282,-0.13223618507832807
Michigan,Alpena County,28907,1273,2932.0026743435783,-0.5658257711906756
Michigan,Antrim County,23431,936,2801.382645641235,-0.6658792752013533
Michigan,Arenac County,15002,2101,2561.4766503289284,-0.17976999722788686
Michigan,Baraga County,8158,885,2333.1146098439417,-0.6206787286548275
Michigan,Barry County,62423,4458,3362.4299205750963,0.3258268886798158
Michigan,Bay County,103856,5035,3729.136888119965,0.3501783793564045
Michigan,Benzie County,17970,2730,2673.4365256367932,0.021157590173095184
Michigan,Berrien County,154316,4384,4077.986078462168,0.07504045272592784
Michigan,Branch County,44862,4076,3184.3841284447863,0.2799963307161275
Michigan,Calhoun County,134310,4717,3909.506464260834,0.20654615694358186
Michigan,Cass County,51589,3709,3250.289427429436,0.14112914643830526
Michigan,Charlevoix County,26054,1829,2880.2616593169723,-0.3649882488684273
Michigan,Cheboygan County,25579,1597,2870.2815943877913,-0.4436085981519776
Michigan,Chippewa County,36785,3027,3060.1261201354705,-0.010825083292319997
Michigan,Clare County,30856,2172,2960.014987782438,-0.2662199316675748
Michigan,Clinton County,79128,3910,3560.179071583132,0.09825936319020895
Michigan,Crawford County,12988,3803,2477.780284312351,0.534841496672669
Michigan,Delta County,36903,3123,3057.089473895964,0.02155989435927084
Michigan,Dickinson County,25947,2853,2875.2484875442733,-0.007737935569970706
Michigan,Eaton County,109175,3568,3767.5543203738694,-0.052966540998423295
Michigan,Emmet County,34112,2267,3000.9874557807593,-0.2445819806300389
Michigan,Genesee County,406211,6599,4624.453987371013,0.42697927539582037
Michigan,Gladwin County,25386,1287,2868.4312527775523,-0.5513226964202906
Michigan,Gogebic County,14380,1364,2550.8054847788953,-0.4652669487582539
Michigan,Grand Traverse County,95238,3813,3692.074924139984,0.03275260614820372
Michigan,Gratiot County,41761,2823,3157.7107701596915,-0.1059979189109725
Michigan,Hillsdale County,45746,3640,3201.399781925231,0.13700263883038294
Michigan,Houghton County,37361,2652,3065.770992971612,-0.13496474261130287
Michigan,Huron County,31407,5243,2966.2184342671458,0.7675704322481468
Michigan,Ingham County,284900,5621,4422.207922880512,0.2710845120865835
Michigan,Ionia County,66804,1999,3430.3817324577476,-0.4172660199633855
Michigan,Iosco County,25237,2130,2857.9706512867106,-0.2547159296261369
Michigan,Iron County,11631,2318,2434.007623110893,-0.04766115849819077
Michigan,Isabella County,64394,2728,3391.747673924592,-0.19569488586294792
Michigan,Jackson County,160366,5317,4095.3829377629895,0.2982912906562753
Michigan,Kalamazoo County,261670,4568,4353.792099261054,0.04920030535571555
Michigan,Kalkaska County,17939,2333,2673.310738658634,-0.12729935721179533
Michigan,Kent County,657974,4295,4811.520938212257,-0.10735086573356416
Michigan,Keweenaw County,2046,1335,1430.1621981329633,-0.06653944444706686
Michigan,Lake County,12096,7338,2423.727072696981,2.027568608141471
Michigan,Lapeer County,88619,3032,3647.2350123984506,-0.16868532197870822
Michigan,Leelanau County,22301,2591,2772.741709386956,-0.06554584899548335
Michigan,Lenawee County,99423,2190,3713.301265144702,-0.41022829993443616
Michigan,Livingston County,193866,5368,4146.895082971973,0.2944624574762311
Michigan,Luce County,5339,1495,2035.3525050206822,-0.26548349914217506
Michigan,Mackinac County,10834,2714,2409.498990260678,0.12637523857454644
Michigan,Macomb County,881217,6539,4962.321786192278,0.3177299420998552
Michigan,Manistee County,25032,2853,2849.3659302222754,0.0012753959535976743
Michigan,Marquette County,66017,4316,3418.55322562304,0.2625223932891664
Michigan,Mason County,29052,5013,2932.290695548481,0.7095849356307852
Michigan,Mecosta County,39714,3030,3123.6671818471664,-0.02998628739691042
Michigan,Menominee County,23502,1823,2797.8058582941458,-0.3484179773962215
Michigan,Midland County,83494,2469,3572.7830138849804,-0.3089420794924645
Michigan,Missaukee County,15052,1499,2563.31391750377,-0.41521013491013614
Michigan,Monroe County,154809,5357,4078.7762321756586,0.3133841365802322
Michigan,Montcalm County,66614,4098,3429.4250760075142,0.19495248013140173
Michigan,Montmorency County,9153,1692,2358.631300052312,-0.2826348060578721
Michigan,Muskegon County,175824,4271,4080.416974697935,0.04670675239414065
Michigan,Newaygo County,49978,2004,3239.7688906419257,-0.38143735937814727
Michigan,Oakland County,1274395,5596,5067.441474371607,0.10430481107706081
Michigan,Oceana County,26659,2836,2893.496831440602,-0.019871053880496432
Michigan,Ogemaw County,20770,1783,2732.9869724172795,-0.34760025642457876
Michigan,Ontonagon County,5816,1210,2093.540355427161,-0.42203168099278676
Michigan,Osceola County,22891,3010,2780.3789333807345,0.08258624889667948
Michigan,Oscoda County,8219,1646,2330.185442064512,-0.29361845186807667
Michigan,Otsego County,25091,3495,2857.493767291014,0.2230997806561657
Michigan,Ottawa County,296200,5754,4457.507228509814,0.2908560110004837
Michigan,Presque Isle County,12982,1148,2477.780284312351,-0.5366820830449056
Michigan,Roscommon County,23459,3163,2797.721841475453,0.13056271467356023
Michigan,Saginaw County,190124,5858,4138.144066896805,0.4156104536961941
Michigan,St. Clair County,160383,3069,4095.3829377629895,-0.2506195277366732
Michigan,St. Joseph County,60939,1027,3337.7860304065975,-0.6923110137545592
Michigan,Sanilac County,40611,3268,3135.6727854202823,0.04220058138559301
Michigan,Schoolcraft County,8047,2426,2320.533880987343,0.045449075265293404
Michigan,Shiawassee County,68094,3963,3449.573437765029,0.14883769587686144
Michigan,Tuscola County,53323,2162,3266.647138244172,-0.33815930876388495
Michigan,Van Buren County,75587,3158,3507.9730876298186,-0.0997650434844926
Michigan,Washtenaw County,372258,3400,4574.819316638283,-0.25680124947570093
Michigan,Wayne County,1793561,6882,5186.959668739987,0.32678880105342534
Michigan,Wexford County,33673,2492,2995.701640602199,-0.16814145767231492
Minnesota,Aitkin County,15697,3102,2582.430109674088,0.20119417303087586
Minnesota,Anoka County,363887,2898,4577.386447169194,-0.3668876260617633
Minnesota,Becker County,35183,2549,3022.888279908398,-0.15676671978190282
Minnesota,Beltrami County,46228,1319,3211.2840384518495,-0.5892608737793602
Minnesota,Benton County,41379,1686,3153.846649645117,-0.4654147181855797
Minnesota,Big Stone County,5166,754,2008.8211826827308,-0.6246554912403642
Minnesota,Blue Earth County,69112,2840,3436.1794153775495,-0.17350066550935453
Minnesota,Brown County,25912,2459,2875.17174369528,-0.14474674238430021
Minnesota,Carlton County,36207,1850,3034.969889786557,-0.39043876309095554
Minnesota,Carver County,106922,2315,3751.384310461729,-0.3828944708373362
Minnesota,Cass County,30066,2541,2942.4699644525713,-0.13643978334618695
Minnesota,Chippewa County,12598,1628,2458.8279093169926,-0.3378959162488838
Minnesota,Chisago County,56621,2726,3287.188782106242,-0.1707199736020833
Minnesota,Clay County,65318,1884,3402.6125521796434,-0.44630780874738485
Minnesota,Clearwater County,8524,1208,2327.658300207147,-0.4810234818862822
Minnesota,Cook County,5600,2836,2048.8962071716514,0.3841599150182852
Minnesota,Cottonwood County,11517,1278,2431.151985645724,-0.4743232806728215
Minnesota,Crow Wing County,66123,3050,3419.4089593989993,-0.10803298575433551
Minnesota,Dakota County,439882,4101,4665.363109059775,-0.12096874259665343
Minnesota,Dodge County,20867,2161,2734.2784345444975,-0.20966351754882628
Minnesota,Douglas County,39006,3125,3108.3133536679684,0.005368392576102573
Minnesota,Faribault County,13921,1427,2526.1234682009,-0.4351028293101182
Minnesota,Fillmore County,21228,1094,2742.6334456793315,-0.6011133016249557
Minnesota,Freeborn County,30895,2394,2957.829025493496,-0.1906225886059876
Minnesota,Goodhue County,47582,1591,3207.9590624704665,-0.5040460401714845
Minnesota,Grant County,6074,1902,2109.1845714750248,-0.09822970178950888
Minnesota,Hennepin County,1281565,3593,5063.953793702868,-0.2904753585097932
Minnesota,Houston County,18843,1668,2695.6310182384505,-0.38122095022856284
Minnesota,Hubbard County,21344,1123,2745.564445848959,-0.5909766380833374
Minnesota,Isanti County,41135,1506,3145.6226951070144,-0.5212394664043566
Minnesota,Itasca County,45014,2099,3181.493562214561,-0.34024697553090855
Minnesota,Jackson County,9989,1860,2375.2643350775375,-0.2169292602377736
Minnesota,Kanabec County,16032,1687,2597.185654747227,-0.35045074774826274
Minnesota,Kandiyohi County,43732,1976,3167.075563939244,-0.3760805638807591
Minnesota,Kittson County,4207,472,1839.908097593308,-0.7434654477485045
Minnesota,Koochiching County,12062,936,2429.006458113613,-0.6146572616661935
Minnesota,Lac qui Parle County,6719,972,2223.2336288546867,-0.5627989846030117
Minnesota,Lake County,10905,3121,2415.414168918834,0.29211794820140263
Minnesota,Lake of the Woods County,3763,0,1799.8251048303468,-1.0
Minnesota,Le Sueur County,28674,1460,2930.3581887905593,-0.5017673929470776
Minnesota,Lincoln County,5640,1339,2047.8221734540923,-0.34613463153322116
Minnesota,Lyon County,25269,1911,2859.205154070678,-0.3316324303349514
Minnesota,McLeod County,36771,1259,3055.127921815483,-0.5879059626243571
Minnesota,Mahnomen County,5411,0,2042.2096279652885,-1.0
Minnesota,Marshall County,9040,2262,2346.979396574487,-0.036207985761834115
Minnesota,Martin County,20025,2297,2723.138962927526,-0.1564881442808937
Minnesota,Meeker County,23400,1410,2801.4170427185036,-0.4966832933122547
Minnesota,Mille Lacs County,26459,826,2889.157117225972,-0.7141034680754624
Minnesota,Morrison County,34010,2003,3000.4342380606818,-0.3324299614396379
Minnesota,Mower County,40029,2037,3130.8942537718276,-0.34938716069825726
Minnesota,Murray County,8179,1347,2332.0191222703093,-0.4223889559324692
Minnesota,Nicollet County,34454,1867,3013.2917014629948,-0.3804117938221694
Minnesota,Nobles County,22290,1644,2772.741709386956,-0.40708505432210523
Minnesota,Norman County,6441,905,2218.2253841031643,-0.5920162096756934
Minnesota,Olmsted County,162847,2330,4087.072373244921,-0.4299097771664605
Minnesota,Otter Tail County,60081,2361,3331.0372715973863,-0.2912117735423022
